method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,noise_level,noise_percent,action_noise_std,observation_noise_std,object_impulse_std_m,condition_index,Profile
ACT,125,6000167,metaworld,False,200,1.4746683179982938,0,0,0,0,0.0,,False,True,object_dropped,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,126,6000168,metaworld,False,200,1.4818693540000822,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,127,6000169,metaworld,True,61,0.4157913960007136,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,128,6000170,metaworld,False,200,1.1830513829991105,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,129,6000171,metaworld,False,200,0.6311938889994053,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,130,6000172,metaworld,True,55,0.1553749099984998,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,131,6000173,metaworld,False,200,1.0298078539999551,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,132,6000174,metaworld,True,57,0.3944977020000806,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,133,6000175,metaworld,True,58,0.30293849000008777,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,134,6000176,metaworld,False,200,1.603954360998614,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,135,6000177,metaworld,False,200,0.9554941409987805,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,136,6000178,metaworld,False,200,1.6528621199977351,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,137,6000179,metaworld,False,200,0.8095475620029902,0,0,0,0,0.0,,False,True,object_dropped,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,138,6000180,metaworld,False,200,1.2722536539986322,0,0,0,0,0.0,,False,True,object_dropped,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,139,6000181,metaworld,False,200,0.5974026039984892,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,140,6000182,metaworld,False,200,0.9960260119987652,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,141,6000183,metaworld,False,200,1.2680601900028705,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,142,6000184,metaworld,False,200,1.4346616379989428,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,143,6000185,metaworld,True,53,0.2830870590005361,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,144,6000186,metaworld,False,200,0.9933210359995428,0,0,0,0,0.0,,False,True,object_dropped,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,145,6000187,metaworld,True,52,0.4099580779984535,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,146,6000188,metaworld,True,60,0.33230951599762193,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,147,6000189,metaworld,False,200,1.3539199469996674,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,148,6000190,metaworld,True,51,0.28436465699996916,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,149,6000191,metaworld,False,200,1.0352409560000524,0,0,0,0,0.0,,False,True,object_dropped,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,150,6000192,metaworld,False,200,0.5915889679999964,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,151,6000193,metaworld,False,200,0.8728120840023621,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,152,6000194,metaworld,True,55,0.25322883399712737,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,153,6000195,metaworld,True,56,0.14817435900113196,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,154,6000196,metaworld,False,200,1.0505019939992053,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,155,6000197,metaworld,False,200,0.6770646509976359,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,156,6000198,metaworld,True,55,0.16806986099982169,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,157,6000199,metaworld,True,63,0.2445233040016319,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,158,6000200,metaworld,True,58,0.17778502799774287,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,159,6000201,metaworld,True,56,0.17754512300234637,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,160,6000202,metaworld,True,52,0.15549254399957135,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,161,6000203,metaworld,False,200,0.5921627479983727,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,162,6000204,metaworld,False,200,0.7845152200025041,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,163,6000205,metaworld,False,200,1.1913553619997401,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,164,6000206,metaworld,True,50,0.3982889270009764,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,165,6000207,metaworld,False,200,1.1709954299985839,0,0,0,0,0.0,,False,True,object_dropped,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,166,6000208,metaworld,False,200,0.5874323319985706,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,167,6000209,metaworld,True,54,0.25987239700043574,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,168,6000210,metaworld,True,54,0.2129324679990532,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,169,6000211,metaworld,False,200,1.132599245000165,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,170,6000212,metaworld,False,200,1.2338561699980346,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,171,6000213,metaworld,False,200,1.0743917589970806,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,172,6000214,metaworld,False,200,0.7133855120009684,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,173,6000215,metaworld,False,200,0.6060492409997096,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
