method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,noise_level
ACT + Detector,159,6000701,metaworld,False,200,0.687761714001681,0,0,1,0,0.9623692631721497,,False,True,timeout,custom,0.2
ACT + Detector,160,6000702,metaworld,False,200,0.7766802090009151,0,0,1,0,0.9994514584541321,,False,True,timeout,custom,0.2
ACT + Detector,161,6000703,metaworld,False,200,0.7190973300002952,0,0,1,0,0.9983986020088196,,False,True,timeout,custom,0.2
ACT + Detector,162,6000704,metaworld,False,200,0.7285530770004698,0,0,1,0,0.9993174076080322,,False,True,object_dropped,custom,0.2
ACT + Detector,163,6000705,metaworld,True,54,0.229487242999312,0,0,0,0,0.16174530982971191,,True,False,,custom,0.2
ACT + Detector,164,6000706,metaworld,True,45,0.1968066749996069,0,0,0,0,0.17366640269756317,,True,False,,custom,0.2
ACT + Detector,165,6000707,metaworld,True,53,0.19466667100095947,0,0,0,0,0.11634062975645065,,True,False,,custom,0.2
ACT + Detector,166,6000708,metaworld,False,200,0.7091210720009258,0,0,1,0,0.9993637204170227,,False,True,timeout,custom,0.2
ACT + Detector,167,6000709,metaworld,True,47,0.1815728700003092,0,0,1,0,0.27364581823349,,True,False,,custom,0.2
ACT + Detector,168,6000710,metaworld,False,200,0.7231547190003766,0,0,1,0,0.9970159530639648,,False,True,object_dropped,custom,0.2
ACT + Detector,169,6000711,metaworld,True,57,0.20083278000129212,0,0,0,0,0.16230501234531403,,True,False,,custom,0.2
ACT + Detector,170,6000712,metaworld,True,52,0.1776862889983022,0,0,0,0,0.1353628784418106,,True,False,,custom,0.2
ACT + Detector,171,6000713,metaworld,True,52,0.22078924699962954,0,0,0,0,0.1683589518070221,,True,False,,custom,0.2
ACT + Detector,172,6000714,metaworld,True,48,0.19391955100036284,0,0,0,0,0.18947675824165344,,True,False,,custom,0.2
ACT + Detector,173,6000715,metaworld,False,200,0.7331059359985375,0,0,1,0,0.9997190833091736,,False,True,timeout,custom,0.2
ACT + Detector,174,6000716,metaworld,False,200,0.73319337599969,0,0,1,0,0.9920039772987366,,False,True,timeout,custom,0.2
ACT + Detector,175,6000717,metaworld,True,52,0.18545589600034873,0,0,1,0,0.22925516963005066,,True,False,,custom,0.2
ACT + Detector,176,6000718,metaworld,True,51,0.1731961709992902,0,0,0,0,0.14473757147789001,,True,False,,custom,0.2
ACT + Detector,177,6000719,metaworld,True,54,0.216252729000189,0,0,0,0,0.1290263682603836,,True,False,,custom,0.2
ACT + Detector,178,6000720,metaworld,False,200,0.7500720509997336,0,0,1,0,0.9974464178085327,,False,True,timeout,custom,0.2
ACT + Detector,179,6000721,metaworld,True,55,0.20666055800029426,0,0,0,0,0.18767543137073517,,True,False,,custom,0.2
ACT + Detector,180,6000722,metaworld,True,58,0.21541890800108376,0,0,1,0,0.2014622539281845,,True,False,,custom,0.2
ACT + Detector,181,6000723,metaworld,True,63,0.2304563119996601,0,0,0,0,0.09788483381271362,,True,False,,custom,0.2
ACT + Detector,182,6000724,metaworld,False,200,0.7197598629991262,0,0,1,0,0.9797278046607971,,False,True,timeout,custom,0.2
ACT + Detector,183,6000725,metaworld,True,51,0.2022088880003139,0,0,0,0,0.11454448848962784,,True,False,,custom,0.2
ACT + Detector,184,6000726,metaworld,True,49,0.1773639330003789,0,0,0,0,0.17759807407855988,,True,False,,custom,0.2
ACT + Detector,185,6000727,metaworld,True,51,0.1809129169996595,0,0,0,0,0.13063666224479675,,True,False,,custom,0.2
ACT + Detector,186,6000728,metaworld,True,58,0.24935383299998648,0,0,0,0,0.07748723030090332,,True,False,,custom,0.2
ACT + Detector,187,6000729,metaworld,True,56,0.20710481599962804,0,0,0,0,0.1732839196920395,,True,False,,custom,0.2
ACT + Detector,188,6000730,metaworld,False,200,0.7150851549995423,0,0,1,0,0.9974588751792908,,False,True,object_dropped,custom,0.2
ACT + Detector,189,6000731,metaworld,False,200,0.7102537150003627,0,0,1,0,0.9964926838874817,,False,True,timeout,custom,0.2
ACT + Detector,190,6000732,metaworld,True,55,0.25408885899923916,0,0,0,0,0.11832176148891449,,True,False,,custom,0.2
ACT + Detector,191,6000733,metaworld,False,200,0.7459971370008134,0,0,1,0,0.9764837622642517,,False,True,object_dropped,custom,0.2
ACT + Detector,192,6000734,metaworld,True,55,0.19610630500028492,0,0,0,0,0.11936356872320175,,True,False,,custom,0.2
ACT + Detector,193,6000735,metaworld,True,54,0.1960369799999171,0,0,0,0,0.16639097034931183,,True,False,,custom,0.2
ACT + Detector,194,6000736,metaworld,True,57,0.21047196100153087,0,0,1,0,0.24531066417694092,,True,False,,custom,0.2
ACT + Detector,195,6000737,metaworld,True,52,0.188640675998613,0,0,0,0,0.1347111165523529,,True,False,,custom,0.2
ACT + Detector,196,6000738,metaworld,False,200,0.7548375480000686,0,0,1,0,0.9888159036636353,,False,True,timeout,custom,0.2
ACT + Detector,197,6000739,metaworld,True,59,0.21300386999973853,0,0,0,0,0.1942872554063797,,True,False,,custom,0.2
ACT + Detector,198,6000740,metaworld,False,200,0.767055390000678,0,0,1,0,0.23594671487808228,,False,True,timeout,custom,0.2
ACT + Detector,199,6000741,metaworld,True,56,0.21636871100054123,0,0,0,0,0.17653681337833405,,True,False,,custom,0.2
ACT + Detector,200,6000742,metaworld,True,55,0.18791820400110737,0,0,0,0,0.12274403125047684,,True,False,,custom,0.2
ACT + Detector,201,6000743,metaworld,True,59,0.19457921799948963,0,0,0,0,0.17577558755874634,,True,False,,custom,0.2
ACT + Detector,202,6000744,metaworld,False,200,0.6621010169983492,0,0,1,0,0.9859501719474792,,False,True,timeout,custom,0.2
ACT + Detector,203,6000745,metaworld,False,200,0.5998030999999173,0,0,1,0,0.7581499814987183,,False,True,timeout,custom,0.2
ACT + Detector,204,6000746,metaworld,True,51,0.16213781800070137,0,0,1,0,0.2000221312046051,,True,False,,custom,0.2
ACT + Detector,205,6000747,metaworld,True,52,0.16489690099842846,0,0,0,0,0.12064281851053238,,True,False,,custom,0.2
ACT + Detector,206,6000748,metaworld,False,200,0.6457799189993239,0,0,1,0,0.8221504092216492,,False,True,timeout,custom,0.2
ACT + Detector,207,6000749,metaworld,True,58,0.20379727599902253,0,0,0,0,0.13071538507938385,,True,False,,custom,0.2
ACT + Detector,208,6000750,metaworld,False,200,0.637879840000096,0,0,1,0,0.9989662170410156,,False,True,object_dropped,custom,0.2
ACT + Detector,209,6000751,metaworld,True,49,0.1544407620003767,0,0,0,0,0.1619219183921814,,True,False,,custom,0.2
ACT + Detector,210,6000752,metaworld,False,200,0.6328032289984549,0,0,1,0,0.7627853155136108,,False,True,timeout,custom,0.2
ACT + Detector,211,6000753,metaworld,True,55,0.17706646700025885,0,0,0,0,0.18470555543899536,,True,False,,custom,0.2
ACT + Detector,212,6000754,metaworld,False,200,0.6543792219999887,0,0,1,0,0.9968106150627136,,False,True,timeout,custom,0.2
ACT + Detector,213,6000755,metaworld,False,200,0.6447094539998943,0,0,1,0,0.9781262278556824,,False,True,timeout,custom,0.2
