method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,noise_level
ACT + Random Reset,167,6000209,metaworld,False,200,1.6814839700000448,1,0,1,0,0.85,post_reset_task_success_per_reset,False,False,,custom,0.2
ACT + Random Reset,168,6000210,metaworld,True,55,0.45095990000118036,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,169,6000211,metaworld,False,200,1.8854652019999776,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,custom,0.2
ACT + Random Reset,170,6000212,metaworld,True,72,0.6734508920017106,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,171,6000213,metaworld,True,74,0.7553648550001526,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,172,6000214,metaworld,True,70,0.5360266819989192,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,173,6000215,metaworld,True,69,0.5333792170004017,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,174,6000216,metaworld,False,200,1.545258156998898,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,custom,0.2
ACT + Random Reset,175,6000217,metaworld,False,200,1.5341958890003298,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,custom,0.2
ACT + Random Reset,176,6000218,metaworld,False,200,1.3835696910009574,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,custom,0.2
ACT + Random Reset,177,6000219,metaworld,True,69,0.3054387180000049,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,178,6000220,metaworld,True,75,0.5726674159996037,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,179,6000221,metaworld,True,79,0.4456277749995934,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,180,6000222,metaworld,True,74,0.4287153879995458,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,181,6000223,metaworld,True,85,0.42184578699925623,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,182,6000224,metaworld,True,51,0.2110123750007915,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,183,6000225,metaworld,True,72,0.3177195659991412,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,184,6000226,metaworld,True,80,0.3397602309996728,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,185,6000227,metaworld,False,200,1.071136653999929,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,custom,0.2
ACT + Random Reset,186,6000228,metaworld,True,56,0.23445296399950166,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,187,6000229,metaworld,True,74,0.32766509399880306,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,188,6000230,metaworld,True,74,0.33870441900035075,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,189,6000231,metaworld,True,80,0.3885281299990311,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,190,6000232,metaworld,True,79,0.3545754479982861,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,191,6000233,metaworld,True,55,0.22594691399899602,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,192,6000234,metaworld,True,53,0.2539914000008139,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,193,6000235,metaworld,True,69,0.37115834500036726,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
