method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,Noise Level,Benchmark Eligible
ACT,170,7000212,metaworld,True,55,0.17578352600139624,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,171,7000213,metaworld,False,200,1.5076487389997055,0,0,0,0,0.0,,False,True,timeout,custom,0.2,False
ACT,172,7000214,metaworld,True,51,0.525977799001339,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,173,7000215,metaworld,False,200,1.3789807390003261,0,0,0,0,0.0,,False,True,timeout,custom,0.2,False
ACT,174,7000216,metaworld,True,52,0.35756899199986947,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,175,7000217,metaworld,True,49,0.6810913350000192,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,176,7000218,metaworld,True,53,0.47469331200045417,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,177,7000219,metaworld,True,53,0.7192525459995522,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,178,7000220,metaworld,True,57,0.4018786039996485,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,179,7000221,metaworld,False,200,1.1947353899995505,0,0,0,0,0.0,,False,True,timeout,custom,0.2,False
ACT,180,7000222,metaworld,True,55,0.35482413899990206,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,181,7000223,metaworld,True,51,0.3916405290001421,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,182,7000224,metaworld,True,52,0.3605944509999972,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,183,7000225,metaworld,True,56,0.3119748419994721,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,184,7000226,metaworld,False,200,1.7778610169989406,0,0,0,0,0.0,,False,True,timeout,custom,0.2,False
ACT,185,7000227,metaworld,True,51,0.30368149199966865,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,186,7000228,metaworld,True,51,0.46155919800003176,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,187,7000229,metaworld,True,53,0.5194634150011552,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,188,7000230,metaworld,False,200,1.8759653180004534,0,0,0,0,0.0,,False,True,object_dropped,custom,0.2,False
ACT,189,7000231,metaworld,True,53,0.5133766899998591,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,190,7000232,metaworld,True,54,0.29969491500014556,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,191,7000233,metaworld,True,52,0.3504503410003963,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,192,7000234,metaworld,True,50,0.6607186450000881,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,193,7000235,metaworld,False,200,1.5627841399982572,0,0,0,0,0.0,,False,True,timeout,custom,0.2,False
ACT,194,7000236,metaworld,True,50,0.45515923099992506,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,195,7000237,metaworld,True,51,0.4042103979991225,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,196,7000238,metaworld,False,200,0.8939391779986181,0,0,0,0,0.0,,False,True,timeout,custom,0.2,False
ACT,197,7000239,metaworld,True,56,0.4149250390000816,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,198,7000240,metaworld,True,51,0.5041459300009592,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,199,7000241,metaworld,True,50,0.4049205310002435,0,0,0,0,0.0,,True,False,,custom,0.2,False
