method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,Noise Level,Benchmark Eligible
ACT + RL Recovery,59,6200101,metaworld,False,200,0.2776643299985153,1,0,1,150,0.9,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
ACT + RL Recovery,60,6200102,metaworld,False,200,0.2808085340002435,1,0,1,150,0.9,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
ACT + RL Recovery,61,6200103,metaworld,True,57,0.09730785699866829,1,1,1,37,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,62,6200104,metaworld,True,188,0.24866047999967122,1,0,1,150,0.9,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,63,6200105,metaworld,True,52,0.0958294840020244,1,1,1,32,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,64,6200106,metaworld,True,60,0.10272445399823482,1,1,1,40,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,65,6200107,metaworld,True,59,0.09963390899793012,1,1,1,39,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,66,6200108,metaworld,True,50,0.16571350400045048,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,67,6200109,metaworld,True,49,0.061914078003610484,1,1,1,40,1.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,68,6200110,metaworld,True,58,0.20056287500119652,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,69,6200111,metaworld,True,54,0.09568891600065399,1,1,1,34,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,70,6200112,metaworld,True,61,0.10258912199788028,1,1,1,41,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,71,6200113,metaworld,True,82,0.11946853100016597,1,1,1,62,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,72,6200114,metaworld,True,57,0.0973926560000109,1,1,1,37,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,73,6200115,metaworld,True,43,0.14162831499925232,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,74,6200116,metaworld,True,54,0.1821827960011433,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,75,6200117,metaworld,True,53,0.09647810100068455,1,1,1,33,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,76,6200118,metaworld,True,46,0.1568371150024177,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,77,6200119,metaworld,True,57,0.18998844399902737,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,78,6200120,metaworld,True,47,0.09000365500105545,1,1,1,27,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,79,6200121,metaworld,True,50,0.09884200299711665,1,1,1,30,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,80,6200122,metaworld,True,57,0.10179385599985835,1,1,1,37,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,81,6200123,metaworld,True,55,0.0941130270002759,1,1,1,35,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,82,6200124,metaworld,False,200,0.2781051230012963,1,0,1,150,1.0,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
ACT + RL Recovery,83,6200125,metaworld,True,58,0.09894721600358025,1,1,1,38,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,84,6200126,metaworld,True,48,0.08840433199657127,1,1,1,28,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,85,6200127,metaworld,True,55,0.09541259199977503,1,1,1,35,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,86,6200128,metaworld,True,59,0.10552162399835652,1,1,1,38,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,87,6200129,metaworld,True,58,0.20388906200241763,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,88,6200130,metaworld,True,67,0.10963277200062294,1,1,1,47,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,89,6200131,metaworld,True,49,0.0947823390015401,1,1,1,29,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,90,6200132,metaworld,True,46,0.15717326899903128,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,91,6200133,metaworld,True,55,0.1904890260011598,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,92,6200134,metaworld,True,57,0.10039316500115092,1,1,1,37,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,93,6200135,metaworld,True,58,0.1976467889980995,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,94,6200136,metaworld,True,48,0.1659234920007293,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,95,6200137,metaworld,True,47,0.09094465399903129,1,1,1,27,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,96,6200138,metaworld,True,59,0.10330788099963684,1,1,1,39,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,97,6200139,metaworld,True,60,0.1035341739989235,1,1,1,40,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,98,6200140,metaworld,True,57,0.10600088299906929,1,1,1,35,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,99,6200141,metaworld,True,49,0.09333702200092375,1,1,1,29,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,100,6200142,metaworld,True,53,0.18526943600227241,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,101,6200143,metaworld,True,55,0.10125908199916012,1,1,1,35,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,102,6200144,metaworld,True,53,0.18451427499894635,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,103,6200145,metaworld,True,51,0.09474963699904038,1,1,1,31,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,104,6200146,metaworld,True,59,0.2087320689970511,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,105,6200147,metaworld,True,53,0.10043440099980216,1,1,1,33,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,106,6200148,metaworld,True,48,0.0997140940016834,1,1,1,27,0.9,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,107,6200149,metaworld,True,64,0.11434248200021102,1,1,1,44,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,108,6200150,metaworld,True,47,0.09507849900182919,1,1,1,27,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,109,6200151,metaworld,True,52,0.10062464600196108,1,1,1,32,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,110,6200152,metaworld,False,200,0.3054642170027364,1,0,1,150,0.9,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
ACT + RL Recovery,111,6200153,metaworld,False,200,0.297553116997733,1,0,1,150,1.0,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
