method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,Noise Level,Benchmark Eligible
REIM (ACT + Detector + Recovery),148,7300190,metaworld,True,47,0.11559991899775923,1,1,1,35,0.2428940385580063,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),149,7300191,metaworld,True,60,0.28841774399916176,0,0,0,0,0.13456220924854279,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),150,7300192,metaworld,True,63,0.185353301003488,1,1,1,38,0.22402171790599823,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),151,7300193,metaworld,True,59,0.28292135799711104,0,0,0,0,0.13982519507408142,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),152,7300194,metaworld,True,50,0.12650784400102566,1,1,1,37,0.29677101969718933,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),153,7300195,metaworld,True,51,0.1393785010004649,1,1,1,35,0.3117602467536926,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),154,7300196,metaworld,True,57,0.18170502700013458,1,1,1,30,0.20916034281253815,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),155,7300197,metaworld,True,61,0.28648402399994666,0,0,0,0,0.1285235434770584,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),156,7300198,metaworld,False,200,0.49988353599837865,1,0,1,148,0.896234393119812,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
REIM (ACT + Detector + Recovery),157,7300199,metaworld,False,200,0.4934071050010971,1,0,1,150,0.9975876808166504,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
REIM (ACT + Detector + Recovery),158,7300200,metaworld,True,64,0.14801552899734816,1,1,1,52,0.4519628584384918,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),159,7300201,metaworld,True,64,0.17568172499886714,1,1,1,43,0.2404586225748062,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),160,7300202,metaworld,False,200,0.5043670240011124,1,0,1,150,0.9985246062278748,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
REIM (ACT + Detector + Recovery),161,7300203,metaworld,True,57,0.2741649950003193,0,0,0,0,0.13849177956581116,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),162,7300204,metaworld,True,53,0.13615931299864314,1,1,1,38,0.27325913310050964,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),163,7300205,metaworld,True,54,0.15101723599946126,1,1,1,36,0.26363375782966614,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),164,7300206,metaworld,True,56,0.26790801099923556,0,0,0,0,0.13367153704166412,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),165,7300207,metaworld,False,200,0.5196996660015429,1,0,1,141,0.9994568228721619,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
REIM (ACT + Detector + Recovery),166,7300208,metaworld,True,47,0.11177679300089949,1,1,1,37,0.3026072084903717,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),167,7300209,metaworld,True,61,0.2898711420020845,0,0,0,0,0.17484726011753082,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),168,7300210,metaworld,True,57,0.12878502300009131,1,1,1,48,0.5255233645439148,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),169,7300211,metaworld,True,49,0.1221117939967371,1,1,1,37,0.4007487893104553,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),170,7300212,metaworld,True,58,0.27397726000344846,0,0,0,0,0.1757577359676361,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),171,7300213,metaworld,True,49,0.10153312699912931,1,1,1,42,0.6505810618400574,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),172,7300214,metaworld,False,200,0.4953453440029989,1,0,1,150,0.9971816539764404,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
REIM (ACT + Detector + Recovery),173,7300215,metaworld,True,54,0.1561669790025917,1,1,1,30,0.24597692489624023,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),174,7300216,metaworld,True,52,0.14136958300150582,1,1,1,32,0.23792296648025513,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),175,7300217,metaworld,True,48,0.13360879000174464,1,1,1,28,0.21546882390975952,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),176,7300218,metaworld,True,55,0.1335760530018888,1,1,1,43,0.24634358286857605,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),177,7300219,metaworld,True,55,0.1807697600015672,1,1,1,28,0.30467110872268677,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),178,7300220,metaworld,True,57,0.18772131500008982,1,1,1,29,0.20804914832115173,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),179,7300221,metaworld,True,51,0.2458513169985963,0,0,0,0,0.14898738265037537,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),180,7300222,metaworld,True,62,0.30069352600185084,0,0,0,0,0.1603367179632187,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),181,7300223,metaworld,True,54,0.13867460999972536,1,1,1,40,0.293816477060318,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),182,7300224,metaworld,True,53,0.257003562997852,0,0,0,0,0.13980558514595032,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),183,7300225,metaworld,True,58,0.279925822000223,0,0,0,0,0.1964261531829834,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),184,7300226,metaworld,True,54,0.26100604299790575,0,0,0,0,0.17965897917747498,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),185,7300227,metaworld,True,51,0.14151146600124775,1,1,1,34,0.30203014612197876,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),186,7300228,metaworld,True,44,0.14735889099756605,1,1,1,21,0.21346162259578705,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),187,7300229,metaworld,True,57,0.17902910399789107,1,1,1,31,0.2001398503780365,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),188,7300230,metaworld,True,48,0.23454175100050634,0,0,0,0,0.17529241740703583,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),189,7300231,metaworld,True,56,0.27025874000173644,0,0,0,0,0.1006665900349617,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),190,7300232,metaworld,True,45,0.10492356399845448,1,1,1,37,0.3889758586883545,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),191,7300233,metaworld,True,52,0.1417189519997919,1,1,1,36,0.20194877684116364,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),192,7300234,metaworld,True,58,0.18858295699828886,1,1,1,30,0.21706344187259674,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),193,7300235,metaworld,True,52,0.2548077690007631,0,0,0,0,0.16413649916648865,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),194,7300236,metaworld,True,50,0.1392041680010152,1,1,1,34,0.3366135358810425,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),195,7300237,metaworld,True,56,0.27248963999954867,0,0,0,0,0.15057305991649628,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),196,7300238,metaworld,True,49,0.11399745599919697,1,1,1,40,0.33940455317497253,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),197,7300239,metaworld,True,56,0.16211969300275086,1,1,1,36,0.3084896206855774,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),198,7300240,metaworld,True,52,0.14772545999949216,1,1,1,34,0.314066082239151,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),199,7300241,metaworld,True,53,0.1556620249975822,1,1,1,33,0.24413195252418518,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
